Repo_Rank,Repo_Name,Repo_Forks_Count,Contributor_Rank,Contributor_Login_ID,Contributor_Commit_Count
79,Git-Credential-Manager-for-Windows,479,4,jeschu1,34
79,Git-Credential-Manager-for-Windows,479,5,mminns,22
79,Git-Credential-Manager-for-Windows,479,6,jeremyepling,15
79,Git-Credential-Manager-for-Windows,479,7,prasannavl,5
79,Git-Credential-Manager-for-Windows,479,8,kant,4
79,Git-Credential-Manager-for-Windows,479,9,kgybels,4
79,Git-Credential-Manager-for-Windows,479,10,kevin-david,4
79,Git-Credential-Manager-for-Windows,479,11,KirillOsenkov,4
79,Git-Credential-Manager-for-Windows,479,12,mjcheetham,3
79,Git-Credential-Manager-for-Windows,479,13,simonech,3
79,Git-Credential-Manager-for-Windows,479,14,ebugusey,3
79,Git-Credential-Manager-for-Windows,479,15,chuckries,2
79,Git-Credential-Manager-for-Windows,479,16,jrbriggs,2
79,Git-Credential-Manager-for-Windows,479,17,NickCraver,2
80,microsoft.github.io,468,1,vinhub,52
80,microsoft.github.io,468,2,martinwoodward,37
80,microsoft.github.io,468,3,selvasingh,29
80,microsoft.github.io,468,4,jeffwilcox,18
80,microsoft.github.io,468,5,capfei,16
80,microsoft.github.io,468,6,jeffmcaffer,5
80,microsoft.github.io,468,7,Snesha,5
80,microsoft.github.io,468,8,iamwillbar,4
80,microsoft.github.io,468,9,viveknirkhe,4
80,microsoft.github.io,468,10,kamaljit,3
80,microsoft.github.io,468,11,gholliday,2
80,microsoft.github.io,468,12,PeterDaveHello,2
80,microsoft.github.io,468,13,xritzx,2
80,microsoft.github.io,468,14,tjhillard,2
80,microsoft.github.io,468,15,rjmurillo,2
80,microsoft.github.io,468,16,fossygirl,1
80,microsoft.github.io,468,17,congysu,1
81,aspnet-api-versioning,458,1,commonsensesoftware,340
81,aspnet-api-versioning,458,2,LuukN2,16
81,aspnet-api-versioning,458,3,colombod,4
81,aspnet-api-versioning,458,4,rasodu,2
81,aspnet-api-versioning,458,5,altso,1
81,aspnet-api-versioning,458,6,Stayrony,1
81,aspnet-api-versioning,458,7,collinbarrett,1
81,aspnet-api-versioning,458,8,JayBazuzi,1
81,aspnet-api-versioning,458,9,folding,1
81,aspnet-api-versioning,458,10,jo-ninja,1
81,aspnet-api-versioning,458,11,msftgits,1
81,aspnet-api-versioning,458,12,icnocop,1
81,aspnet-api-versioning,458,13,brainboost,1
82,tigertoolbox,455,1,pmasl,136
82,tigertoolbox,455,2,amitmsft,51
82,tigertoolbox,455,3,SQLSourabh,40
82,tigertoolbox,455,4,bluefooted,39
82,tigertoolbox,455,5,vin-yu,14
82,tigertoolbox,455,6,SQLDBAWithABeard,11
82,tigertoolbox,455,7,SQLvariant,7
82,tigertoolbox,455,8,Petar-T,6
82,tigertoolbox,455,9,ajay-msft,6
82,tigertoolbox,455,10,DiHo78,6
82,tigertoolbox,455,11,SQLAdrian,4
82,tigertoolbox,455,12,AndersUP,4
82,tigertoolbox,455,13,JocaPC,4
82,tigertoolbox,455,14,rabryst,4
82,tigertoolbox,455,15,robboek,3
82,tigertoolbox,455,16,KuehneThomas,2
82,tigertoolbox,455,17,michalsadowski,2
83,mssql-docker,451,1,twright-msft,46
83,mssql-docker,451,2,LuisBosquez,41
83,mssql-docker,451,3,perrysk-msft,26
83,mssql-docker,451,4,vin-yu,16
83,mssql-docker,451,5,amitmsft,12
83,mssql-docker,451,6,tchughesiv,10
83,mssql-docker,451,7,meet-bhagdev,7
83,mssql-docker,451,8,friism,5
83,mssql-docker,451,9,v-karbovnichy,4
83,mssql-docker,451,10,schwindelig,2
83,mssql-docker,451,11,jelster,2
83,mssql-docker,451,12,julielerman,2
83,mssql-docker,451,13,tcdoan,2
83,mssql-docker,451,14,tekkies,1
83,mssql-docker,451,15,BobPusateri,1
83,mssql-docker,451,16,rawkode,1
83,mssql-docker,451,17,dphansen,1
84,onnxruntime,449,1,snnn,295
84,onnxruntime,449,2,skottmckay,161
84,onnxruntime,449,3,pranavsharma,103
84,onnxruntime,449,4,hariharans29,100
84,onnxruntime,449,5,yuslepukhin,86
84,onnxruntime,449,6,shahasad,84
84,onnxruntime,449,7,jignparm,72
84,onnxruntime,449,8,yufenglee,66
84,onnxruntime,449,9,askhade,60
84,onnxruntime,449,10,KeDengMS,56
84,onnxruntime,449,11,HectorSVC,55
84,onnxruntime,449,12,tracysh,54
84,onnxruntime,449,13,RyanUnderhill,50
84,onnxruntime,449,14,linkerzhang,50
84,onnxruntime,449,15,jywu-msft,37
84,onnxruntime,449,16,raymondxyang,35
84,onnxruntime,449,17,faxu,30
85,azure-spring-boot,444,1,Incarnation-p-lee,80
85,azure-spring-boot,444,2,ZhijunZhao,73
85,azure-spring-boot,444,3,sophiaso,61
85,azure-spring-boot,444,4,yungezz,41
85,azure-spring-boot,444,5,rajadilipkolli,30
85,azure-spring-boot,444,6,neuqlz,21
85,azure-spring-boot,444,7,saragluna,20
85,azure-spring-boot,444,8,snicoll,12
85,azure-spring-boot,444,9,Matthew-Dong,7
85,azure-spring-boot,444,10,yaweiw,4
85,azure-spring-boot,444,11,lhanson,4
85,azure-spring-boot,444,12,jialindai,4
85,azure-spring-boot,444,13,dhaval24,3
85,azure-spring-boot,444,14,eddumelendez,3
85,azure-spring-boot,444,15,jdubois,3
85,azure-spring-boot,444,16,wmitzel-airplus,3
85,azure-spring-boot,444,17,ramya25,2
86,python-sample-vscode-flask-tutorial,445,1,kraigb,29
86,python-sample-vscode-flask-tutorial,445,2,microsoftopensource,2
86,python-sample-vscode-flask-tutorial,445,3,TimPreble,2
86,python-sample-vscode-flask-tutorial,445,4,FEYgHUB,1
86,python-sample-vscode-flask-tutorial,445,5,codehawkdevs,1
86,python-sample-vscode-flask-tutorial,445,6,hyunchel,1
86,python-sample-vscode-flask-tutorial,445,7,msftgits,1
86,python-sample-vscode-flask-tutorial,445,8,swedishmike,1
86,python-sample-vscode-flask-tutorial,445,9,iamjhamukesh,1
86,python-sample-vscode-flask-tutorial,445,10,richaagrawa,1
86,python-sample-vscode-flask-tutorial,445,11,dependabot[bot],1
86,python-sample-vscode-flask-tutorial,445,12,yashsahugtx,1
87,ContosoAir,464,1,hsachinraj,12
87,ContosoAir,464,2,dmckinstry,5
87,ContosoAir,464,3,microsoftopensource,2
87,ContosoAir,464,4,dasanagu,1
87,ContosoAir,464,5,martinwoodward,1
87,ContosoAir,464,6,msftgits,1
87,ContosoAir,464,7,azure-pipelines[bot],1
88,SPTAG,425,1,MaggieQi,21
88,SPTAG,425,2,alyssaong1,3
88,SPTAG,425,3,scarlett2018,3
88,SPTAG,425,4,noSTALKER,2
88,SPTAG,425,5,AlphardWang,2
88,SPTAG,425,6,atmb4u,1
88,SPTAG,425,7,ganeshkrishnan1,1
88,SPTAG,425,8,msftgits,1
88,SPTAG,425,9,microsoftopensource,1
88,SPTAG,425,10,tekumara,1
88,SPTAG,425,11,duanguoxue,1
88,SPTAG,425,12,hczhcz,1
88,SPTAG,425,13,italianleprechaun,1
88,SPTAG,425,14,raix852,1
89,Detours,422,1,dtarditi,15
89,Detours,422,2,jaykrell,8
89,Detours,422,3,austinkinross,3
89,Detours,422,4,msmania,2
89,Detours,422,5,zeffy,2
89,Detours,422,6,anrose00,1
89,Detours,422,7,assafnativ,1
89,Detours,422,8,galenh,1
89,Detours,422,9,ScatteredRay,1
89,Detours,422,10,noshbar,1
89,Detours,422,11,OfekShilon,1
89,Detours,422,12,pmsjt,1
89,Detours,422,13,mrsshr,1
89,Detours,422,14,asmichi,1
90,vscode-recipes,418,1,auchenberg,112
90,vscode-recipes,418,2,weinand,40
90,vscode-recipes,418,3,tonysneed,10
90,vscode-recipes,418,4,roblourens,6
90,vscode-recipes,418,5,cilerler,5
90,vscode-recipes,418,6,amiya-1998,4
90,vscode-recipes,418,7,akshay11298,4
90,vscode-recipes,418,8,gregvanl,3
90,vscode-recipes,418,9,robincher,3
90,vscode-recipes,418,10,acristu,3
90,vscode-recipes,418,11,burkeholland,2
90,vscode-recipes,418,12,fallanic,2
90,vscode-recipes,418,13,jabas06,2
90,vscode-recipes,418,14,johnpankowicz,2
90,vscode-recipes,418,15,joseconstela,2
90,vscode-recipes,418,16,NileshParkhe83,2
90,vscode-recipes,418,17,peterblazejewicz,2
91,code-push,417,1,lostintangent,209
91,code-push,417,2,silhouettes,204
91,code-push,417,3,shishirx34,164
91,code-push,417,4,geof90,161
91,code-push,417,5,max-mironov,35
91,code-push,417,6,ryuyu,19
91,code-push,417,7,BretJohnson,13
91,code-push,417,8,sergey-akhalkov,12
91,code-push,417,9,alexandergoncharov,11
91,code-push,417,10,ruslan-bikkinin,11
91,code-push,417,11,tianjianchn,10
91,code-push,417,12,andreidubov,6
91,code-push,417,13,NickToropov,6
91,code-push,417,14,maxim-pop,6
91,code-push,417,15,rub8n,6
91,code-push,417,16,pfleidi,5
91,code-push,417,17,iageoghe,4
92,AutonomousDrivingCookbook,414,1,adshar,26
92,AutonomousDrivingCookbook,414,2,mitchellspryn,17
92,AutonomousDrivingCookbook,414,3,microsoftopensource,2
92,AutonomousDrivingCookbook,414,4,msftgits,1
93,nlp-recipes,411,1,saidbleik,509
93,nlp-recipes,411,2,hlums,307
93,nlp-recipes,411,3,miguelgfierro,231
93,nlp-recipes,411,4,daden-ms,168
93,nlp-recipes,411,5,AbhiramE,157
93,nlp-recipes,411,6,janhavi13,75
93,nlp-recipes,411,7,caseyhong,74
93,nlp-recipes,411,8,catherine667,67
93,nlp-recipes,411,9,kehuangms,49
93,nlp-recipes,411,10,cocochrane,27
93,nlp-recipes,411,11,sharatsc,25
93,nlp-recipes,411,12,heatherbshapiro,23
93,nlp-recipes,411,13,awaemmanuel,19
93,nlp-recipes,411,14,jainr,18
93,nlp-recipes,411,15,lishao,11
93,nlp-recipes,411,16,sahityamantravadi,8
93,nlp-recipes,411,17,dipanjan77,7
94,VSSDK-Extensibility-Samples,405,1,SelmaI,65
94,VSSDK-Extensibility-Samples,405,2,WillBrown2000,56
94,VSSDK-Extensibility-Samples,405,3,madskristensen,37
94,VSSDK-Extensibility-Samples,405,4,AlexEyler,30
94,VSSDK-Extensibility-Samples,405,5,bertique,27
94,VSSDK-Extensibility-Samples,405,6,AmadeusW,24
94,VSSDK-Extensibility-Samples,405,7,justcla,23
94,VSSDK-Extensibility-Samples,405,8,AArnott,15
94,VSSDK-Extensibility-Samples,405,9,BertanAygun,14
94,VSSDK-Extensibility-Samples,405,10,olegtk,13
94,VSSDK-Extensibility-Samples,405,11,tinaschrepfer,13
94,VSSDK-Extensibility-Samples,405,12,jialongcheng,8
94,VSSDK-Extensibility-Samples,405,13,timsneath,6
94,VSSDK-Extensibility-Samples,405,14,cathysull,4
94,VSSDK-Extensibility-Samples,405,15,egoughnour,4
94,VSSDK-Extensibility-Samples,405,16,123ling,4
94,VSSDK-Extensibility-Samples,405,17,lushawang,4
95,botframework-solutions,404,1,lauren-mills,343
95,botframework-solutions,404,2,darrenj,286
95,botframework-solutions,404,3,ryanlengel,238
95,botframework-solutions,404,4,lzc850612,151
95,botframework-solutions,404,5,Batta32,129
95,botframework-solutions,404,6,xieofxie,102
95,botframework-solutions,404,7,KayMKM,90
95,botframework-solutions,404,8,DingmaomaoBJTU,74
95,botframework-solutions,404,9,dfavretto,50
95,botframework-solutions,404,10,abiemann,49
95,botframework-solutions,404,11,DiegoCardozo94,46
95,botframework-solutions,404,12,enzocanoo,37
95,botframework-solutions,404,13,feich-ms,30
95,botframework-solutions,404,14,Theodosia1005,28
95,botframework-solutions,404,15,litofish,13
95,botframework-solutions,404,16,outofthecave,12
95,botframework-solutions,404,17,pavolum,11
96,PartsUnlimitedE2E,462,1,microsoftopensource,2
96,PartsUnlimitedE2E,462,2,msftgits,1
96,PartsUnlimitedE2E,462,3,iamsrivatsa,1
97,language-server-protocol,399,1,dbaeumer,240
97,language-server-protocol,399,2,arjun27,12
97,language-server-protocol,399,3,egamma,5
97,language-server-protocol,399,4,vladdu,5
97,language-server-protocol,399,5,aeschli,4
97,language-server-protocol,399,6,rcjsuen,4
97,language-server-protocol,399,7,object88,4
97,language-server-protocol,399,8,akosyakov,4
97,language-server-protocol,399,9,AArnott,3
97,language-server-protocol,399,10,ljw1004,3
97,language-server-protocol,399,11,LukaszMendakiewicz,3
97,language-server-protocol,399,12,CXuesong,3
97,language-server-protocol,399,13,othomann,3
97,language-server-protocol,399,14,gregvanl,2
97,language-server-protocol,399,15,smarter,2
97,language-server-protocol,399,16,MichelleVivita,2
97,language-server-protocol,399,17,RainerKlute,2
98,PartsUnlimitedMRP,394,1,eamonnk,320
98,PartsUnlimitedMRP,394,2,julienstroheker,66
98,PartsUnlimitedMRP,394,3,mattmcspirit,43
98,PartsUnlimitedMRP,394,4,colindembovsky,39
98,PartsUnlimitedMRP,394,5,sawpresto,32
98,PartsUnlimitedMRP,394,6,dtzar,24
98,PartsUnlimitedMRP,394,7,shadtimm,20
98,PartsUnlimitedMRP,394,8,SamanthaLindsey,14
98,PartsUnlimitedMRP,394,9,jamestupper,12
98,PartsUnlimitedMRP,394,10,eamkel,11
98,PartsUnlimitedMRP,394,11,caleteeter,10
98,PartsUnlimitedMRP,394,12,gzepeda,7
98,PartsUnlimitedMRP,394,13,cicorias,7
98,PartsUnlimitedMRP,394,14,djzeka,6
98,PartsUnlimitedMRP,394,15,dcaro,5
98,PartsUnlimitedMRP,394,16,greglow,5
98,PartsUnlimitedMRP,394,17,davidshorter,4
99,human-pose-estimation.pytorch,392,1,leoxiaobin,17
99,human-pose-estimation.pytorch,392,2,bowenc0221,2
99,human-pose-estimation.pytorch,392,3,Fangyh09,2
99,human-pose-estimation.pytorch,392,4,microsoftopensource,2
99,human-pose-estimation.pytorch,392,5,hiiakku,1
99,human-pose-estimation.pytorch,392,6,frextrite,1
99,human-pose-estimation.pytorch,392,7,dccho,1
99,human-pose-estimation.pytorch,392,8,shlavocky,1
99,human-pose-estimation.pytorch,392,9,KaiyuYue,1
99,human-pose-estimation.pytorch,392,10,msftgits,1
99,human-pose-estimation.pytorch,392,11,DouYishun,1
100,VFSForGit,391,1,wilbaker,396
100,VFSForGit,391,2,derrickstolee,242
100,VFSForGit,391,3,pmj,210
100,VFSForGit,391,4,jeschu1,197
100,VFSForGit,391,5,jamill,191
100,VFSForGit,391,6,alameenshah,154
100,VFSForGit,391,7,nickgra,99
100,VFSForGit,391,8,sanoursa,96
100,VFSForGit,391,9,jrbriggs,85
100,VFSForGit,391,10,chrisd8088,81
100,VFSForGit,391,11,turbonaitis,53
100,VFSForGit,391,12,kewillford,29
100,VFSForGit,391,13,kivikakk,24
100,VFSForGit,391,14,kyle-rader,22
100,VFSForGit,391,15,mjcheetham,21
100,VFSForGit,391,16,Halterer,21
100,VFSForGit,391,17,benpeart,8
101,pai,385,1,abuccts,617
101,pai,385,2,ydye,498
101,pai,385,3,YanjieGao,436
101,pai,385,4,hwuu,337
101,pai,385,5,wangcan0329,232
101,pai,385,6,yqwang-ms,184
101,pai,385,7,Gerhut,130
101,pai,385,8,sunqinzheng,127
101,pai,385,9,xudifsd,126
101,pai,385,10,fanyangCS,126
101,pai,385,11,YitongFeng,125
101,pai,385,12,mzmssg,113
101,pai,385,13,Binyang2014,100
101,pai,385,14,hao1939,73
101,pai,385,15,qyyy,55
101,pai,385,16,DongZhaoYu,55
101,pai,385,17,debuggy,52
